algorithm,keygen_time_ms,encap_time_ms,decap_time_ms,ciphertext_length,shared_secret_length,overhead_bytes,total_time_ms,correctness,type,text_size_kb,text_length_bytes,run_id,timestamp,security_level_bits,security_level
Kyber1024,0.017881393432617188,0.019073486328125,0.015020370483398438,1568,32,1536,0.051975250244140625,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.106165,256,3
ML-KEM-512,0.012159347534179688,0.011920928955078125,0.013113021850585938,768,32,736,0.03719329833984375,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.106215,128,1
ML-KEM-768,0.016927719116210938,0.0171661376953125,0.017881393432617188,1088,32,1056,0.051975250244140625,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.106273,192,2
ML-KEM-1024,0.023126602172851562,0.025033950805664062,0.0247955322265625,1568,32,1536,0.07295608520507812,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.106358,256,3
sntrup761,1.7437934875488281,0.07510185241699219,0.11706352233886719,1039,32,1007,1.9359588623046875,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.108308,128,1
FrodoKEM-640-AES,0.2231597900390625,0.3712177276611328,0.3147125244140625,9720,16,9704,0.9090900421142578,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.109230,128,1
FrodoKEM-640-SHAKE,1.207113265991211,1.3608932495117188,1.3349056243896484,9720,16,9704,3.902912139892578,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.113146,128,1
FrodoKEM-976-AES,0.4222393035888672,0.7078647613525391,0.6680488586425781,15744,24,15720,1.7981529235839844,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.114950,192,2
FrodoKEM-976-SHAKE,2.7010440826416016,3.034830093383789,2.966165542602539,15744,24,15720,8.70203971862793,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.123658,192,2
FrodoKEM-1344-AES,0.6871223449707031,1.1589527130126953,1.0998249053955078,21632,32,21600,2.9458999633789062,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.126615,256,3
FrodoKEM-1344-SHAKE,4.821062088012695,5.428791046142578,5.375146865844727,21632,32,21600,15.625,True,KEM,124.6,127590,1242,2025-04-07T11:35:30.142259,256,3
BIKE-L1,6.119251251220703,0.3418922424316406,4.803895950317383,1573,32,1541,11.265039443969727,True,KEM,124.7,127692,1243,2025-04-07T11:35:34.738085,128,1
BIKE-L3,19.278764724731445,1.055002212524414,14.788150787353516,3115,32,3083,35.121917724609375,True,KEM,124.7,127692,1243,2025-04-07T11:35:34.773219,192,2
BIKE-L5,47.87707328796387,2.513885498046875,37.2920036315918,5154,32,5122,87.68296241760254,True,KEM,124.7,127692,1243,2025-04-07T11:35:34.860911,256,3
Classic-McEliece-348864,29.60205078125,0.031948089599609375,16.84403419494629,96,32,64,46.4780330657959,True,KEM,124.7,127692,1243,2025-04-07T11:35:34.907402,128,1
Classic-McEliece-348864f,29.83999252319336,0.03695487976074219,17.55499839782715,96,32,64,47.43194580078125,True,KEM,124.7,127692,1243,2025-04-07T11:35:34.955255,128,1
Classic-McEliece-460896,192.82793998718262,0.07009506225585938,33.223867416381836,156,32,124,226.1219024658203,True,KEM,124.7,127692,1243,2025-04-07T11:35:35.181894,192,2
Classic-McEliece-460896f,84.72800254821777,0.051021575927734375,33.25486183166504,156,32,124,118.03388595581055,True,KEM,124.7,127692,1243,2025-04-07T11:35:35.299951,192,2
Classic-McEliece-6688128,562.3297691345215,0.16736984252929688,63.66372108459473,208,32,176,626.1608600616455,True,KEM,124.7,127692,1243,2025-04-07T11:35:35.926124,256,3
Classic-McEliece-6688128f,136.5208625793457,0.1761913299560547,64.32795524597168,208,32,176,201.02500915527344,True,KEM,124.7,127692,1243,2025-04-07T11:35:36.127502,256,3
Classic-McEliece-6960119,209.49196815490723,0.7071495056152344,61.508893966674805,194,32,162,271.70801162719727,True,KEM,124.7,127692,1243,2025-04-07T11:35:36.399233,256,3
Classic-McEliece-6960119f,129.07981872558594,0.6859302520751953,60.98198890686035,194,32,162,190.74773788452148,True,KEM,124.7,127692,1243,2025-04-07T11:35:36.590005,256,3
Classic-McEliece-8192128,903.022050857544,0.17309188842773438,77.40473747253418,208,32,176,980.5998802185059,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.570658,256,3
Classic-McEliece-8192128f,140.25115966796875,0.12373924255371094,77.33821868896484,208,32,176,217.7131175994873,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.788438,256,3
HQC-128,0.4630088806152344,0.8950233459472656,1.3899803161621094,4433,64,4369,2.7480125427246094,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.791201,128,1
HQC-192,1.3439655303955078,2.7132034301757812,4.027843475341797,8978,64,8914,8.085012435913086,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.799300,192,2
HQC-256,2.424001693725586,4.871845245361328,7.40814208984375,14421,64,14357,14.703989028930664,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814011,256,3
Kyber512,0.014066696166992188,0.011920928955078125,0.007867813110351562,768,32,736,0.033855438232421875,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814052,128,1
Kyber768,0.014066696166992188,0.015974044799804688,0.010967254638671875,1088,32,1056,0.04100799560546875,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814100,192,2
Kyber1024,0.017881393432617188,0.017881393432617188,0.014066696166992188,1568,32,1536,0.04982948303222656,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814156,256,3
ML-KEM-512,0.012159347534179688,0.011920928955078125,0.012159347534179688,768,32,736,0.0362396240234375,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814199,128,1
ML-KEM-768,0.01621246337890625,0.016927719116210938,0.0171661376953125,1088,32,1056,0.05030632019042969,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814255,192,2
ML-KEM-1024,0.02193450927734375,0.024080276489257812,0.02574920654296875,1568,32,1536,0.07176399230957031,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.814333,256,3
sntrup761,1.7180442810058594,0.06771087646484375,0.11730194091796875,1039,32,1007,1.9030570983886719,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.816242,128,1
FrodoKEM-640-AES,0.21004676818847656,0.33402442932128906,0.3218650817871094,9720,16,9704,0.865936279296875,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.817122,128,1
FrodoKEM-640-SHAKE,1.2011528015136719,1.3670921325683594,1.3699531555175781,9720,16,9704,3.9381980895996094,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.821067,128,1
FrodoKEM-976-AES,0.41484832763671875,0.6978511810302734,0.659942626953125,15744,24,15720,1.7726421356201172,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.822848,192,2
FrodoKEM-976-SHAKE,2.7658939361572266,3.0670166015625,3.0951499938964844,15744,24,15720,8.928060531616211,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.831783,192,2
FrodoKEM-1344-AES,0.6878376007080078,1.1548995971679688,1.1131763458251953,21632,32,21600,2.955913543701172,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.834746,256,3
FrodoKEM-1344-SHAKE,4.8160552978515625,5.431175231933594,5.348920822143555,21632,32,21600,15.596151351928711,True,KEM,124.7,127692,1243,2025-04-07T11:35:37.850348,256,3
BIKE-L1,6.107091903686523,0.3447532653808594,4.783153533935547,1573,32,1541,11.23499870300293,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.468560,128,1
BIKE-L3,18.970012664794922,1.0139942169189453,14.801025390625,3115,32,3083,34.78503227233887,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.503355,192,2
BIKE-L5,48.13098907470703,2.531766891479492,36.837100982666016,5154,32,5122,87.49985694885254,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.590866,256,3
Classic-McEliece-348864,131.52790069580078,0.04696846008300781,16.97707176208496,96,32,64,148.55194091796875,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.739447,128,1
Classic-McEliece-348864f,29.86907958984375,0.03719329833984375,16.973018646240234,96,32,64,46.87929153442383,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.786347,128,1
Classic-McEliece-460896,119.46392059326172,0.05030632019042969,32.962799072265625,156,32,124,152.47702598571777,True,KEM,124.8,127795,1244,2025-04-07T11:35:42.938843,192,2
Classic-McEliece-460896f,84.7468376159668,0.050067901611328125,33.297061920166016,156,32,124,118.09396743774414,True,KEM,124.8,127795,1244,2025-04-07T11:35:43.056954,192,2
Classic-McEliece-6688128,218.83225440979004,0.13589859008789062,62.9119873046875,208,32,176,281.88014030456543,True,KEM,124.8,127795,1244,2025-04-07T11:35:43.338849,256,3
Classic-McEliece-6688128f,133.94784927368164,0.11396408081054688,62.92295455932617,208,32,176,196.98476791381836,True,KEM,124.8,127795,1244,2025-04-07T11:35:43.535858,256,3
Classic-McEliece-6960119,613.6248111724854,0.6461143493652344,61.187028884887695,194,32,162,675.4579544067383,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.211872,256,3
Classic-McEliece-6960119f,128.98612022399902,0.6289482116699219,61.05399131774902,194,32,162,190.66905975341797,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.402555,256,3
Classic-McEliece-8192128,140.06900787353516,0.09512901306152344,77.26693153381348,208,32,176,217.43106842041016,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.620000,256,3
Classic-McEliece-8192128f,140.50793647766113,0.08988380432128906,77.49009132385254,208,32,176,218.08791160583496,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.838403,256,3
HQC-128,0.45800209045410156,0.9112358093261719,1.3828277587890625,4433,64,4369,2.752065658569336,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.841165,128,1
HQC-192,1.3377666473388672,2.660036087036133,4.00996208190918,8978,64,8914,8.00776481628418,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.849185,192,2
HQC-256,2.4328231811523438,4.902124404907227,7.384061813354492,14421,64,14357,14.719009399414062,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.863910,256,3
Kyber512,0.017881393432617188,0.012159347534179688,0.0069141387939453125,768,32,736,0.03695487976074219,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.863955,128,1
Kyber768,0.013113021850585938,0.0209808349609375,0.010013580322265625,1088,32,1056,0.04410743713378906,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.864005,192,2
Kyber1024,0.015020370483398438,0.017881393432617188,0.014066696166992188,1568,32,1536,0.04696846008300781,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.864059,256,3
ML-KEM-512,0.011920928955078125,0.012159347534179688,0.010967254638671875,768,32,736,0.03504753112792969,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.864101,128,1
ML-KEM-768,0.015974044799804688,0.015974044799804688,0.0171661376953125,1088,32,1056,0.049114227294921875,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.864155,192,2
ML-KEM-1024,0.0209808349609375,0.02193450927734375,0.025033950805664062,1568,32,1536,0.06794929504394531,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.864235,256,3
sntrup761,1.6887187957763672,0.07128715515136719,0.11801719665527344,1039,32,1007,1.8780231475830078,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.866120,128,1
FrodoKEM-640-AES,0.20813941955566406,0.3437995910644531,0.32210350036621094,9720,16,9704,0.8740425109863281,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.867008,128,1
FrodoKEM-640-SHAKE,1.2009143829345703,1.3501644134521484,1.3298988342285156,9720,16,9704,3.8809776306152344,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.870902,128,1
FrodoKEM-976-AES,0.4150867462158203,0.6909370422363281,0.6399154663085938,15744,24,15720,1.7459392547607422,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.872655,192,2
FrodoKEM-976-SHAKE,2.6979446411132812,3.0388832092285156,2.977132797241211,15744,24,15720,8.713960647583008,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.881374,192,2
FrodoKEM-1344-AES,0.6699562072753906,1.123189926147461,1.1019706726074219,21632,32,21600,2.8951168060302734,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.884281,256,3
FrodoKEM-1344-SHAKE,4.930019378662109,5.584955215454102,5.36799430847168,21632,32,21600,15.88296890258789,True,KEM,124.8,127795,1244,2025-04-07T11:35:44.900171,256,3
BIKE-L1,6.353855133056641,0.3452301025390625,4.900693893432617,1573,32,1541,11.59977912902832,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.512755,128,1
BIKE-L3,18.98980140686035,1.0221004486083984,14.82391357421875,3115,32,3083,34.8358154296875,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.547599,192,2
BIKE-L5,47.68681526184082,2.560138702392578,37.06789016723633,5154,32,5122,87.31484413146973,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.634927,256,3
Classic-McEliece-348864,106.16111755371094,0.048160552978515625,17.274856567382812,96,32,64,123.48413467407227,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.758431,128,1
Classic-McEliece-348864f,30.669212341308594,0.5028247833251953,17.239093780517578,96,32,64,48.41113090515137,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.806876,128,1
Classic-McEliece-460896,85.09206771850586,0.11110305786132812,33.54001045227051,156,32,124,118.7431812286377,True,KEM,124.9,127897,1245,2025-04-07T11:35:49.925653,192,2
Classic-McEliece-460896f,84.81311798095703,0.102996826171875,33.03217887878418,156,32,124,117.94829368591309,True,KEM,124.9,127897,1245,2025-04-07T11:35:50.043630,192,2
Classic-McEliece-6688128,133.1169605255127,0.11491775512695312,63.46392631530762,208,32,176,196.69580459594727,True,KEM,124.9,127897,1245,2025-04-07T11:35:50.240376,256,3
Classic-McEliece-6688128f,134.03868675231934,0.10633468627929688,63.42196464538574,208,32,176,197.56698608398438,True,KEM,124.9,127897,1245,2025-04-07T11:35:50.438395,256,3
Classic-McEliece-6960119,452.0447254180908,0.6401538848876953,61.135053634643555,194,32,162,513.8199329376221,True,KEM,124.9,127897,1245,2025-04-07T11:35:50.952231,256,3
Classic-McEliece-6960119f,133.9116096496582,0.6582736968994141,61.55586242675781,194,32,162,196.12574577331543,True,KEM,124.9,127897,1245,2025-04-07T11:35:51.148374,256,3
Classic-McEliece-8192128,233.02721977233887,0.10395050048828125,77.31389999389648,208,32,176,310.44507026672363,True,KEM,124.9,127897,1245,2025-04-07T11:35:51.458873,256,3
Classic-McEliece-8192128f,140.49386978149414,0.14710426330566406,77.57377624511719,208,32,176,218.214750289917,True,KEM,124.9,127897,1245,2025-04-07T11:35:51.677586,256,3
HQC-128,0.47206878662109375,0.8990764617919922,1.3649463653564453,4433,64,4369,2.7360916137695312,True,KEM,124.9,127897,1245,2025-04-07T11:35:51.680335,128,1
